objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_timescale_peak_prob,PROBABILITY_FLAG
587727220867793180,2,0.1717,4,10,0.146219,0
587727220867793228,0,0.0151,4,10,0.264491,0
587727220867858518,2,0.3554,3,3,0.113851,0
587727220867858597,0,0.3101,4,10,0.193959,0
587727220867858668,0,0.0064,4,10,0.246213,0
587727220867858755,0,0.1943,4,10,0.416709,0
587727220867858775,18,0.0071,4,10,0.126916,0
587727220867858815,1,0.0079,4,10,0.15802,0
587727220867924091,20,0.6047,4,6,0.103367,1
587727220867924231,1,0.0102,4,10,0.266198,0
587727220867924246,3,0.9669,4,10,0.156533,0
587727220867924270,10,0.9208,4,9,0.146693,0
587727220867924308,0,0.0025,4,10,0.246638,0
587727220867924374,0,0.0002,4,10,0.12455,0
587727220868055240,13,0.369,3,3,0.134212,0
587727220868055334,0,0.0676,4,10,0.136944,0
587727220868055379,0,0.0001,4,10,0.198585,0
587727220868120768,0,0.3755,4,10,0.233641,0
587727220868120789,0,0.0048,4,10,0.172274,0
587727220868120826,2,0.8312,4,10,0.14689,0
587727220868120846,0,0.4101,4,9,0.180166,0
587727220868186365,0,0.0273,4,10,0.245627,0
587727220868186392,0,0.5831,4,10,0.151286,0
587727220868251868,15,0.6793,4,10,0.153918,1
587727220868251900,0,0.0011,4,10,0.367191,0
587727220868251945,0,0.2217,4,10,0.239521,0
587727220868252010,0,0.0,4,10,0.176449,0
587727220868252059,0,0.8062,4,9,0.13565,0
587727220868317404,0,0.0026,4,10,0.279486,0
587727220868317411,0,0.3154,4,9,0.207992,0
587727220868317422,11,0.1116,4,10,0.134318,0
587727220868317523,18,0.7742,4,6,0.108669,1
587727220868382727,1,0.6475,4,10,0.270793,0
587727220868382945,20,0.0,4,10,0.121624,0
587727220868448402,0,0.6208,4,10,0.201605,0
587727220868448425,0,0.0689,4,10,0.295745,0
587727220868514021,19,0.9467,4,10,0.14823,1
587727220868514091,0,0.0584,4,10,0.155701,0
587727220868579531,0,0.1453,4,10,0.257153,0
587727220868579589,0,0.0608,4,10,0.284323,0
587727220868579590,0,0.0027,4,10,0.377702,0
587727220868579693,15,0.0044,4,10,0.117584,0
587727220868645051,0,0.3647,4,10,0.152086,0
587727220868645124,0,0.4781,4,10,0.180913,0
587727220868710645,14,0.2443,4,10,0.193329,0
587727220868710758,10,0.0,4,10,0.127635,0
587727220868775970,0,0.1778,4,10,0.246967,0
587727220868776196,20,0.4443,3,4,0.144551,0
587727220868841675,18,0.5602,2,1,0.147472,0
587727220868972657,0,0.7048,1,0,0.323122,0
587727220868972788,0,0.3128,4,10,0.256158,0
587727220868972849,1,0.7282,4,10,0.225383,0
587727220868972855,20,0.0001,4,9,0.14107,0
587727220868972912,20,0.0305,4,10,0.152682,0
587727220869038123,0,0.0098,4,10,0.159366,0
587727220869038330,2,0.0009,4,10,0.259009,0
587727220869103800,0,0.0101,4,10,0.298153,0
587727220869103820,7,0.3857,4,10,0.142922,0
587727220869103887,16,0.5135,4,10,0.175262,1
587727220869169171,19,0.063,4,10,0.122854,0
587727220869169273,0,0.0016,1,0,0.47913,0
587727220869234855,0,0.0005,4,10,0.251412,0
587727220869234933,0,0.0003,4,10,0.376464,0
587727220869300464,0,0.4294,4,10,0.248463,0
587727220869300504,0,0.444,4,10,0.152155,0
587727220869300526,0,0.015,4,9,0.194727,0
587727220869365979,9,0.7909,4,10,0.144124,0
587727220869366024,20,0.1551,1,0,0.285513,0
587727220869366141,0,0.002,4,10,0.281555,0
587727220869497095,11,0.6762,3,4,0.136908,0
587727220869562619,7,0.2751,4,10,0.173722,0
587727220869562633,0,0.2853,4,6,0.131757,0
587727220869628011,0,0.0033,4,10,0.401668,0
587727220869628140,0,0.0002,1,0,0.324361,0
587727220869628195,0,0.0147,4,10,0.242429,0
587727220869628225,0,0.7707,4,10,0.153908,0
587727220869693735,0,0.2476,4,10,0.330857,0
587727220869693740,0,0.5649,4,10,0.16199,0
587727220869693746,17,0.5995,1,0,0.849768,1
587727220869693770,12,0.0589,4,10,0.149407,0
587727220869693825,10,0.0256,1,0,0.219349,0
587727220869759075,0,0.0029,4,10,0.366542,0
587727220869759255,0,0.0444,4,10,0.243047,0
587727220869824602,20,0.4831,2,1,0.170068,0
587727220869824625,0,0.7753,4,10,0.193533,0
587727220869824627,0,0.4326,4,6,0.129175,0
587727220869824638,0,0.3561,4,9,0.17967,0
587727220869824665,0,0.4116,4,10,0.36314,0
587727220869824701,0,0.0,4,10,0.253648,0
587727220869890255,0,0.0593,4,10,0.344128,0
587727220869890264,20,0.0301,4,10,0.142258,0
587727220869890281,15,0.7289,4,10,0.159712,1
587727220869890312,15,0.7027,4,9,0.102548,1
587727220869890439,0,0.0194,4,10,0.193802,0
587727220869955674,20,0.9127,2,1,0.605044,0
587727220869955681,0,0.3496,4,10,0.266986,0
587727220869955795,20,0.9069,2,2,0.275897,0
587727220869955863,9,0.261,2,1,0.16886,0
587727220869955922,0,0.0002,4,10,0.243775,0
587727220869955926,1,0.0002,4,10,0.235877,0
587727220870021236,3,0.5327,4,10,0.158477,0
587727220870021348,0,0.0009,4,10,0.237301,0
587727220870021351,13,0.0235,4,10,0.118769,0
587727220870021356,0,0.2421,4,10,0.228352,0
587727220870021360,20,0.835,3,4,0.1459,1
587727220870021433,0,0.0156,4,10,0.109308,0
587727220870021467,0,0.0023,1,0,0.267877,0
587727220870021536,0,0.0271,4,10,0.210247,0
587727220870086797,20,0.0874,4,10,0.128272,0
587727220870086804,0,0.4268,4,10,0.289741,0
587727220870086814,19,0.7447,4,6,0.13096,1
587727220870086836,0,0.0396,4,10,0.294004,0
587727220870086843,12,0.4718,4,10,0.136601,0
587727220870086868,0,0.0002,1,0,0.288859,0
587727220870086941,0,0.0011,4,10,0.212666,0
587727220870152333,0,0.0132,4,10,0.236657,0
587727220870152345,0,0.1494,4,10,0.248431,0
587727220870217924,0,0.0609,4,10,0.28019,0
587727220870218034,0,0.0022,4,10,0.185346,0
587727220870283534,0,0.0012,4,10,0.238875,0
587727220870348994,0,0.0124,4,10,0.203797,0
587727220870349043,1,0.0001,4,10,0.12576,0
587727220870349046,0,0.0048,4,10,0.164615,0
587727220870349144,1,0.2397,4,9,0.137627,0
587727220870349146,9,0.341,4,6,0.105326,0
587727220870414455,4,0.0173,4,10,0.252467,0
587727220870414483,0,0.0317,4,10,0.209814,0
587727220870414531,0,0.0037,4,10,0.237477,0
587727220870480089,0,0.0545,4,10,0.199426,0
587727220870545611,0,0.0022,4,10,0.258205,0
587727220870545672,7,0.4207,4,9,0.143983,0
587727220870611022,0,0.2423,4,10,0.180635,0
587727220870611047,0,0.1958,4,10,0.151269,0
587727220870611128,0,0.5138,4,10,0.456583,0
587727220870611185,0,0.0014,4,10,0.17505,0
587727220870611222,12,0.7443,4,9,0.159578,1
587727220870676805,18,0.8999,4,9,0.163026,1
587727220870742203,0,0.0246,4,10,0.234811,0
587727220870742260,0,0.075,1,0,0.495014,0
587727220870807812,0,0.0053,1,0,0.340892,0
587727220870807871,11,0.5119,4,10,0.14917,1
587727220870938764,0,0.0062,4,10,0.332527,0
587727220870938799,0,0.3283,3,4,0.119343,0
587727220870938805,7,0.4911,4,9,0.144663,0
587727220870938858,0,0.0156,4,10,0.192307,0
587727220871004393,0,0.6018,4,10,0.40233,0
587727220871069859,20,0.4693,3,3,0.178859,0
587727220871069870,1,0.2761,4,10,0.210442,0
587727220871200969,0,0.015,4,10,0.315948,0
587727220871200974,10,0.2485,4,6,0.130606,0
587727220871266399,6,0.5364,4,10,0.155877,0
587727220871266550,0,0.0004,4,10,0.30456,0
587727220871397525,0,0.7272,4,10,0.247958,0
587727220871397540,0,0.0,4,10,0.264232,0
587727220871397577,0,0.8026,4,10,0.226401,0
587727220871528779,0,0.0457,4,10,0.183317,0
587727220871594204,0,0.0658,4,10,0.181139,0
587727220871659568,0,0.262,4,10,0.198993,0
587727220871659728,0,0.2414,4,10,0.152606,0
587727220871659765,0,0.0058,4,10,0.319688,0
587727220871659777,0,0.0033,4,10,0.21073,0
587727220871659805,6,0.3309,4,9,0.111751,0
587727220871659844,0,0.0069,1,0,0.224358,0
587727220871725259,14,0.9291,4,9,0.160609,1
587727220871725310,0,0.2607,4,10,0.133055,0
587727220871790903,20,0.9187,1,0,0.482519,1
587727220871856396,18,0.4782,4,10,0.122918,0
587727220871856486,0,0.0022,4,10,0.286376,0
587727220871856560,20,0.0,4,10,0.104885,0
587727220871921713,0,0.0335,4,10,0.189265,0
587727220871921920,0,0.0982,4,9,0.164141,0
587727220871921950,0,0.026,4,10,0.185706,0
587727220871921962,18,0.1468,3,3,0.114153,0
587727220871921981,0,0.0015,1,0,0.126189,0
587727220871987328,0,0.6099,4,10,0.343047,0
587727220871987373,0,0.0014,4,10,0.17854,0
587727220872052904,13,0.3822,4,6,0.106715,0
587727220872052966,0,0.0005,4,10,0.137368,0
587727220872118319,0,0.0018,4,10,0.367784,0
587727220872118398,0,0.151,4,10,0.326898,0
587727220872118449,0,0.0354,4,10,0.234396,0
587727220872118475,0,0.3267,1,0,0.213011,0
587727220872118509,0,0.0181,4,10,0.190933,0
587727220872183892,19,0.5322,2,1,0.181657,0
587727220872249501,1,0.9269,4,10,0.181666,0
587727220872249562,1,0.3879,4,9,0.164678,0
587727220872315147,14,0.0521,4,10,0.153452,0
587727220872315170,0,0.0,4,10,0.260166,0
587727220872315178,0,0.0002,4,10,0.271673,0
587727220872380634,1,0.0027,4,10,0.191594,0
587727220872380646,3,0.0477,4,10,0.169874,0
587727220872446145,14,0.7623,4,9,0.157256,1
587727220872446185,1,0.0463,4,10,0.169771,0
587727220872446219,0,0.2558,4,10,0.189566,0
587727220872577181,1,0.5608,4,10,0.182159,0
587727220872577228,0,0.0009,4,10,0.337035,0
587727220872642629,0,0.0175,1,0,0.248305,0
587727220872708293,0,0.0029,4,10,0.416441,0
587727220872708370,0,0.0002,4,10,0.266985,0
587727220872708408,0,0.0,4,10,0.145984,0
587727220872773806,0,0.0336,4,10,0.20981,0
587727220872773820,1,0.3467,4,10,0.193638,0
587727220872839412,0,0.1756,4,10,0.134197,0
587727220872904934,0,0.0001,1,0,0.189696,0
587727220872904946,0,0.0075,4,10,0.409149,0
587727220872904984,13,0.1063,4,9,0.145617,0
587727220872904987,0,0.6784,4,10,0.308275,0
587727220872970365,20,0.8199,2,2,0.193063,0
587727220872970376,0,0.0026,4,10,0.363135,0
587727220873101350,0,0.0532,4,10,0.164773,0
587727220873101401,13,0.7528,4,6,0.105823,1
587727220873101411,10,0.175,4,10,0.13996,0
587727220873101664,0,0.0001,1,0,0.198996,0
587727220873166937,0,0.9489,4,10,0.129862,0
587727220873166998,0,0.0229,4,10,0.35967,0
587727220873167025,3,0.7651,4,6,0.107303,0
587727220873167062,0,0.0004,4,10,0.175862,0
587727220873232504,0,0.3387,4,9,0.142334,0
587727220873232628,20,0.6416,4,9,0.129323,1
587727220873232644,0,0.1735,1,0,0.215158,0
587727220873298038,0,0.0507,4,10,0.337283,0
587727220873298126,16,0.7674,4,10,0.144185,1
587727220873363627,1,0.0591,4,10,0.245275,0
587727220873363729,2,0.0001,4,10,0.120183,0
587727220873429223,0,0.2553,4,10,0.209215,0
587727220873429236,0,0.0039,4,10,0.166952,0
587727220873494699,0,0.868,4,10,0.163691,0
587727220873494707,0,0.0828,4,10,0.187402,0
587727220873494726,9,0.5537,4,10,0.179081,0
587727220873494737,0,0.2712,4,10,0.403568,0
587727220873494763,0,0.1099,4,10,0.501527,0
587727220873494788,0,0.0001,4,10,0.292031,0
587727220873494823,0,0.0151,4,10,0.209718,0
587727220873560157,0,0.0669,4,10,0.473473,0
587727220873560205,0,0.1327,4,10,0.33976,0
587727220873560249,0,0.1023,4,10,0.461298,0
587727220873560251,0,0.0649,4,10,0.325439,0
587727220873560254,0,0.0,4,10,0.217417,0
587727220873560313,0,0.0011,4,10,0.271171,0
587727220873625730,20,0.0012,4,10,0.142539,0
587727220873691276,0,0.2087,4,10,0.240288,0
587727220873691337,0,0.0736,4,10,0.328218,0
587727220873756867,0,0.0013,4,10,0.154861,0
587727220873822378,0,0.0326,4,10,0.135045,0
587727220873887969,0,0.0308,4,10,0.252296,0
587727220873953307,0,0.628,4,6,0.0984714,0
587727220874019014,0,0.0478,4,10,0.317445,0
587727220874084576,0,0.0019,4,10,0.310647,0
587727220874084585,0,0.339,3,4,0.125487,0
587727220874149978,0,0.739,3,3,0.101388,0
587727220874150085,0,0.0025,1,0,0.228541,0
587727220874281171,0,0.0001,4,10,0.234448,0
587727220874346640,0,0.0203,4,10,0.184668,0
587727220874346741,0,0.0018,4,10,0.24427,0
587727220874412161,12,0.9611,4,10,0.186973,1
587727220874412192,6,0.8044,2,1,0.141805,0
587727220874412212,0,0.1853,4,10,0.188426,0
587727220874477938,0,0.0145,4,10,0.377217,0
587727220874608710,1,0.9777,4,10,0.216372,0
587727220874608894,2,0.0202,1,0,0.18459,0
587727220874674334,0,0.0018,4,10,0.171889,0
587727220874674408,0,0.0003,1,0,0.248246,0
587727220874739857,0,0.015,4,10,0.207043,0
587727220874739862,1,0.6683,4,10,0.172942,0
587727220874805384,0,0.005,4,10,0.342056,0
587727220874805535,0,0.0002,4,10,0.124845,0
587727220874870820,20,0.7603,2,1,0.336161,1
587727220874871088,0,0.0057,4,10,0.262414,0
587727220874936472,5,0.7521,4,10,0.185481,0
587727220874936495,1,0.0033,4,10,0.160588,0
587727220874936502,1,0.0367,4,9,0.150094,0
587727220874936510,7,0.1789,4,10,0.121283,0
587727220874936578,0,0.0097,4,10,0.198951,0
587727220875001893,0,0.0,4,10,0.334792,0
587727220875002010,0,0.0001,1,0,0.156662,0
587727220875002013,2,0.0022,1,0,0.194796,0
587727220875067408,0,0.5716,4,6,0.103659,0
587727220875067504,19,0.0013,3,3,0.108374,0
587727220875067508,0,0.0898,4,10,0.270159,0
587727220875067519,0,0.0705,4,10,0.151381,0
587727220875067530,8,0.0472,4,10,0.140128,0
587727220875067539,14,0.1062,4,9,0.116936,0
587727220875067546,0,0.4567,4,10,0.316478,0
587727220875133109,1,0.1942,1,0,0.299428,0
587727220875133124,0,0.6709,3,4,0.144926,0
587727220875133159,0,0.3994,4,10,0.112021,0
587727220875264149,0,0.0337,4,10,0.327308,0
587727220875264188,0,0.0854,4,10,0.235374,0
587727220875264214,3,0.0022,4,10,0.168123,0
587727220875264218,8,0.1482,4,6,0.11586,0
587727220875329720,8,0.6557,4,10,0.140101,0
587727220875395194,0,0.0752,4,10,0.131743,0
587727220875395245,16,0.4035,4,10,0.118923,0
587727220875395306,0,0.0003,4,10,0.272215,0
587727220875395328,3,0.0403,4,10,0.189601,0
587727220875460775,0,0.0053,4,10,0.309066,0
587727220875526239,0,0.0013,4,10,0.111191,0
587727220875526332,0,0.0097,1,0,0.13125,0
587727220875591781,0,0.2752,4,10,0.258347,0
587727220875657355,0,0.0949,4,10,0.324708,0
587727220875657407,10,0.5253,1,0,0.180135,0
587727220875657414,0,0.0257,4,10,0.206173,0
587727220875722934,0,0.0091,4,10,0.242945,0
587727220875722969,2,0.3976,4,10,0.161906,0
587727220875722983,0,0.6284,4,10,0.17219,0
587727220875722998,0,0.0003,4,10,0.159741,0
587727220875788377,0,0.6689,1,0,0.271152,0
587727220875788417,0,0.919,4,10,0.156182,0
587727220875788452,0,0.0254,4,10,0.281515,0
587727220875788460,0,0.5783,4,10,0.315272,0
587727220875853919,18,0.4756,4,9,0.133096,0
587727220875853952,0,0.0016,1,0,0.155404,0
587727220875854098,3,0.0893,4,10,0.157488,0
587727220875854163,12,0.9169,4,9,0.138223,1
587727220875854176,0,0.4585,4,9,0.147243,0
587727220875919437,20,0.0001,4,10,0.12883,0
587727220875919506,3,0.2294,4,10,0.123235,0
587727220875919568,11,0.4316,4,10,0.185165,0
587727220875919580,0,0.129,4,10,0.165874,0
587727220875985072,0,0.0009,4,10,0.336552,0
587727220875985080,0,0.0026,4,10,0.28808,0
587727220875985134,0,0.4467,4,10,0.295255,0
587727220876050478,0,0.0381,4,10,0.235737,0
587727220876050572,20,0.0894,4,10,0.115537,0
587727220876050585,0,0.0064,4,10,0.224734,0
587727220876050598,3,0.089,4,10,0.255403,0
587727220876050605,8,0.7826,4,10,0.155165,0
587727220876050628,0,0.1467,4,10,0.27911,0
587727220876050643,0,0.5608,4,10,0.187992,0
587727220876050651,7,0.3778,4,10,0.2021,0
587727220876050662,4,0.0038,4,10,0.196911,0
587727220876116065,1,0.0299,4,10,0.174863,0
587727220876116085,1,0.4974,4,10,0.175832,0
587727220876116101,1,0.3306,4,10,0.142332,0
587727220876116174,0,0.0115,4,10,0.365216,0
587727220876116195,0,0.0124,4,10,0.248588,0
587727220876116217,0,0.0118,4,10,0.218257,0
587727220876116258,0,0.0582,4,10,0.193373,0
587727220876181657,0,0.0113,4,10,0.386193,0
587727220876181706,8,0.0001,4,10,0.187726,0
587727220876247182,0,0.0006,4,10,0.298359,0
587727220876247256,0,0.0007,4,10,0.308297,0
587727220876312586,0,0.2365,4,10,0.168504,0
587727220876312665,0,0.0069,4,10,0.277797,0
587727220876312679,11,0.5519,4,10,0.129751,1
587727220876312688,0,0.3236,4,10,0.163971,0
587727220876312723,0,0.0,4,10,0.181886,0
587727220876312734,3,0.6224,4,10,0.203019,0
587727220876312769,0,0.0006,4,10,0.294156,0
587727220876312783,0,0.3891,4,10,0.166363,0
587727220876312793,20,0.3849,4,10,0.143008,0
587727220876378232,0,0.648,4,10,0.189757,0
587727220876378238,0,0.0091,4,10,0.187426,0
587727220876378281,11,0.8276,4,9,0.157857,1
587727220876378285,19,0.0683,4,10,0.143949,0
587727220876378307,19,0.0668,2,1,0.211718,0
587727220876378324,0,0.3959,4,10,0.31256,0
587727220876378329,12,0.2464,4,9,0.119082,0
587727220876443796,0,0.4897,4,10,0.447725,0
587727220876443814,16,0.023,4,10,0.153293,0
587727220876443821,17,0.6274,4,6,0.134466,1
587727220876443843,0,0.0284,4,10,0.223099,0
587727220876443910,0,0.0004,4,10,0.303861,0
587727220876509381,0,0.0152,3,4,0.105759,0
587727220876509405,0,0.0,4,10,0.326266,0
587727220876509420,20,0.0006,4,10,0.161248,0
587727220876574909,0,0.2842,4,10,0.226742,0
587727220876574918,1,0.0148,4,10,0.152269,0
587727220876575017,0,0.0966,4,10,0.153532,0
587727220876640376,20,0.869,3,4,0.114768,0
587727220876640450,8,0.3598,4,9,0.154465,0
587727220876640496,0,0.9182,4,9,0.174461,0
587727220876705819,0,0.0006,4,10,0.223267,0
587727220876705929,0,0.0691,4,9,0.195867,0
587727220876705961,6,0.7096,4,6,0.134418,0
587727220876706008,0,0.0001,4,10,0.159561,0
587727220876771447,0,0.3144,4,10,0.352909,0
587727220876771461,0,0.0624,4,10,0.158758,0
587727220876771494,0,0.1499,4,10,0.222775,0
587727220876837097,0,0.0259,4,10,0.225232,0
587727220876902662,0,0.0107,4,10,0.190423,0
587727220876902664,2,0.5952,4,10,0.196403,0
587727220876967971,8,0.0081,4,10,0.189753,0
587727220876968102,14,0.2629,1,0,0.22491,0
587727220876968118,0,0.0767,4,10,0.168966,0
587727220876968212,5,0.0001,4,10,0.105852,0
587727220876968225,0,0.0007,4,10,0.204914,0
587727220877033629,0,0.0155,4,10,0.318655,0
587727220877033633,0,0.0319,4,10,0.296307,0
587727220877033643,0,0.0665,4,10,0.207935,0
587727220877033658,8,0.1697,4,10,0.145509,0
587727220877033674,0,0.3134,4,10,0.144861,0
587727220877033682,3,0.8835,4,9,0.157319,0
587727220877033690,0,0.8379,4,10,0.1681,0
587727220877033764,1,0.0193,4,6,0.120043,0
587727220877164669,0,0.0001,4,10,0.242713,0
587727220877164721,0,0.0001,4,10,0.221119,0
587727220877164747,0,0.3748,4,6,0.10176,0
587727220877295779,18,0.6299,4,10,0.12935,1
587727220877295805,20,0.8307,3,4,0.122743,0
587727220877295872,0,0.0044,1,0,0.405551,0
587727220877361257,0,0.5455,4,10,0.147798,0
587727220877361349,0,0.0002,4,10,0.219887,0
587727220877426870,0,0.028,4,10,0.349627,0
587727220877426890,0,0.2717,4,10,0.203232,0
587727220877426912,0,0.4953,4,10,0.190834,0
587727220877426974,2,0.6927,4,10,0.200671,0
587727220877492347,0,0.318,4,10,0.246514,0
587727220877492364,0,0.3237,4,10,0.184931,0
587727220877492398,0,0.2643,1,0,0.190652,0
587727220877492409,3,0.5575,3,3,0.101716,0
587727220877492472,2,0.0048,4,10,0.118213,0
587727220877558195,10,0.001,4,10,0.113447,0
587727220877623407,0,0.0027,4,10,0.233445,0
587727220877623426,13,0.7944,4,10,0.200567,1
587727220877623429,0,0.2557,4,10,0.177258,0
587727220877623531,0,0.0021,4,10,0.248527,0
587727220877689004,1,0.8447,4,10,0.219714,0
587727220877689011,7,0.0945,4,9,0.183797,0
587727220877689012,5,0.0035,4,9,0.149637,0
587727220877689040,0,0.1327,4,10,0.149366,0
587727220877689098,0,0.0281,4,10,0.217848,0
587727220877754576,17,0.3322,4,10,0.146097,0
587727220877820040,9,0.0533,4,10,0.117507,0
587727220877885599,6,0.8224,4,10,0.162351,0
587727221126005347,0,0.001,4,10,0.449781,0
587727221394571734,19,0.871,4,6,0.132554,1
587727221394571747,0,0.0151,4,9,0.141636,0
587727221394571999,0,0.0061,4,10,0.221493,0
587727221394572149,0,0.174,4,10,0.175421,0
587727221394702385,10,0.5417,4,10,0.191069,0
587727221394703180,8,0.191,4,9,0.15555,0
587727221394768146,18,0.8682,4,10,0.157852,1
587727221394768390,0,0.0455,4,9,0.128813,0
587727221394768578,0,0.1474,4,10,0.137668,0
587727221394768857,2,0.6107,4,9,0.1403,0
587727221394833490,0,0.2502,4,10,0.157127,0
587727221394833940,0,0.122,4,10,0.202771,0
587727221394834269,19,0.2823,4,10,0.15044,0
587727221394900023,0,0.6211,4,10,0.181944,0
587727221394900105,6,0.4844,4,7,0.140444,0
587727221394965307,11,0.3362,4,6,0.134904,0
587727221394965316,0,0.0006,4,10,0.345754,0
587727221395030572,4,0.8193,4,9,0.148032,0
587727221395030579,0,0.0103,1,0,0.186929,0
587727221395096242,0,0.0169,4,10,0.201112,0
587727221395096400,0,0.0401,4,9,0.13887,0
587727221395096589,0,0.0104,4,9,0.144618,0
587727221395161722,0,0.3651,1,0,0.653942,0
